Date,Country,Province,Confirmed,Recovered,Deaths,New Confirmed,New Recovered,New Death
2020/2/28,China,Jilin,93,73,1,0,6,0
2020/2/28,China,Hongkong,56,1,1,0,0,0
2020/2/28,China,Hong Kong,94,30,2,2,6,0
2020/2/28,China,Henan,1272,1112,20,0,44,0
2020/2/28,China,Hubei,65914,26403,2682,318,3020,41
2020/2/29,China,Xinjiang,76,62,3,0,10,0
2020/2/29,China,Shaanxi,245,207,1,0,8,0
2020/2/29,China,Shandong,756,421,6,0,16,0
2020/2/29,China,Shanghai,337,287,3,0,8,0
2020/2/29,China,Shanxi,133,113,0,0,4,0
2020/2/29,China,Sichuan,538,351,3,0,13,0
2020/2/29,China,Taiwan,39,9,1,5,3,0
2020/2/29,China,Tianjin,136,109,3,0,7,0
2020/2/29,China,Xizang,1,1,0,0,0,0
2020/2/29,China,Qinghai,18,18,0,0,0,0
2020/2/29,China,Zhejiang,1205,1016,1,0,41,0
2020/2/29,France,France,57,11,2,19,0,0
2020/2/29,Germany,Germany,66,14,0,18,0,0
2020/2/29,Iran,Iran,593,123,43,323,74,17
2020/2/29,Italy,Italy,888,46,21,235,1,4
2020/2/29,Korea,Korea,3150,27,16,813,5,3
2020/2/29,Spain,Spain,41,2,0,16,0,0
2020/2/29,United States of America,United States of America,63,3,0,3,0,0
2020/2/29,else,else,1426,207,12,90,16,2
2020/2/29,China,Yunnan,174,157,2,0,1,0
2020/2/29,China,Ningxia,73,69,0,1,1,0
2020/2/29,China,Neimenggu,75,49,0,0,4,0
2020/2/29,China,Macau,10,8,0,0,0,0
2020/2/29,China,Beijing,411,271,8,1,14,1
2020/2/29,China,Chongqing,576,422,6,0,20,0
2020/2/29,China,Fujian,296,243,1,0,8,0
2020/2/29,China,Gansu,91,82,2,0,0,0
2020/2/29,China,Guangdong,1349,983,7,1,48,0
2020/2/29,China,Guangxi,252,176,2,0,8,0
2020/2/29,China,Guizhou,146,112,2,0,0,0
2020/2/29,China,Hainan,168,147,5,0,14,0
2020/2/29,China,Hebei,318,282,6,0,5,0
2020/2/29,China,Anhui,990,868,6,0,47,0
2020/2/29,China,Henan,1272,1170,21,0,58,1
2020/2/29,China,Hong Kong,94,30,2,0,0,0
2020/2/29,China,Hongkong,56,1,1,0,0,0
2020/2/29,China,Hubei,66337,28993,2727,423,2590,45
2020/2/29,China,Hunan,1018,846,4,1,16,0
2020/2/29,China,Jiangsu,631,523,0,0,8,0
2020/2/29,China,Jiangxi,935,811,1,0,21,0
2020/2/29,China,Jilin,93,75,1,0,2,0
2020/2/29,China,Liaoning,121,96,1,0,3,0
2020/2/29,China,Heilongjiang,480,301,13,0,18,0
2020/3/1,China,Taiwan,40,9,1,1,0,0
2020/3/1,China,Sichuan,538,365,3,0,14,0
2020/3/1,China,Shanxi,133,115,0,0,2,0
2020/3/1,China,Qinghai,18,18,0,0,0,0
2020/3/1,China,Shandong,758,443,6,2,22,0
2020/3/1,China,Shaanxi,245,208,1,0,1,0
2020/3/1,China,Tianjin,136,111,3,0,2,0
2020/3/1,China,Shanghai,337,290,3,0,3,0
2020/3/1,China,Xinjiang,76,64,3,0,2,0
2020/3/1,Germany,Germany,117,14,0,51,0,0
2020/3/1,China,Yunnan,174,163,2,0,6,0
2020/3/1,China,Zhejiang,1205,1046,1,0,30,0
2020/3/1,France,France,100,12,2,43,1,0
2020/3/1,Iran,Iran,978,175,54,385,52,11
2020/3/1,Italy,Italy,1128,50,29,240,4,8
2020/3/1,Korea,Korea,3526,30,17,376,3,1
2020/3/1,Spain,Spain,58,2,0,17,0,0
2020/3/1,United States of America,United States of America,63,3,1,0,0,1
2020/3/1,China,Ningxia,73,69,0,0,0,0
2020/3/1,China,Xizang,1,1,0,0,0,0
2020/3/1,China,Neimenggu,75,52,0,0,3,0
2020/3/1,else,else,1506,221,14,100,22,2
2020/3/1,China,Liaoning,122,103,1,1,7,0
2020/3/1,China,Anhui,990,873,6,0,5,0
2020/3/1,China,Beijing,413,276,8,2,5,0
2020/3/1,China,Chongqing,576,442,6,0,20,0
2020/3/1,China,Fujian,296,247,1,0,4,0
2020/3/1,China,Gansu,91,84,2,0,2,0
2020/3/1,China,Guangdong,1349,1016,7,0,33,0
2020/3/1,China,Guangxi,252,181,2,0,5,0
2020/3/1,China,Guizhou,146,112,2,0,0,0
2020/3/1,China,Hainan,168,149,5,0,2,0
2020/3/1,China,Macau,10,8,0,0,0,0
2020/3/1,China,Heilongjiang,480,342,13,0,41,0
2020/3/1,China,Henan,1272,1198,22,0,28,1
2020/3/1,China,Hong Kong,96,36,2,2,6,0
2020/3/1,China,Hongkong,56,1,1,0,0,0
2020/3/1,China,Hubei,66907,31536,2761,570,2543,34
2020/3/1,China,Hunan,1018,866,4,0,20,0
2020/3/1,China,Jiangsu,631,536,0,0,13,0
2020/3/1,China,Jiangxi,935,831,1,0,20,0
2020/3/1,China,Jilin,93,78,1,0,3,0
2020/3/1,China,Hebei,318,294,6,0,12,0
2020/3/2,China,Taiwan,41,12,1,1,3,0
2020/3/2,China,Sichuan,538,386,3,0,21,0
2020/3/2,China,Shanxi,133,117,0,0,2,0
2020/3/2,China,Qinghai,18,18,0,0,0,0
2020/3/2,China,Shandong,758,460,6,0,17,0
2020/3/2,China,Shaanxi,245,216,1,0,8,0
2020/3/2,China,Tianjin,136,111,3,0,0,0
2020/3/2,China,Shanghai,337,292,3,0,2,0
2020/3/2,China,Xinjiang,76,66,3,0,2,0
2020/3/2,Germany,Germany,130,14,0,13,0,0
2020/3/2,China,Yunnan,174,168,2,0,5,0
2020/3/2,China,Zhejiang,1206,1069,1,1,23,0
2020/3/2,France,France,130,12,2,30,0,0
2020/3/2,Iran,Iran,1501,175,66,523,0,12
2020/3/2,Italy,Italy,1694,83,34,566,33,5
2020/3/2,Korea,Korea,4335,30,22,809,0,5
2020/3/2,Spain,Spain,84,2,0,26,0,0
2020/3/2,United States of America,United States of America,77,3,1,14,0,0
2020/3/2,China,Ningxia,74,69,0,1,0,0
2020/3/2,China,Xizang,1,1,0,0,0,0
2020/3/2,else,else,1584,226,15,78,5,1
2020/3/2,China,Neimenggu,75,54,0,0,2,0
2020/3/2,China,Liaoning,122,103,1,0,0,0
2020/3/2,China,Macau,10,8,0,0,0,0
2020/3/2,China,Anhui,990,917,6,0,44,0
2020/3/2,China,Beijing,414,282,8,1,6,0
2020/3/2,China,Chongqing,576,450,6,0,8,0
2020/3/2,China,Fujian,296,255,1,0,8,0
2020/3/2,China,Gansu,91,85,2,0,1,0
2020/3/2,China,Guangxi,252,192,2,0,11,0
2020/3/2,China,Guizhou,146,114,2,0,2,0
2020/3/2,China,Hainan,168,149,5,0,0,0
2020/3/2,China,Guangdong,1350,1059,7,1,43,0
2020/3/2,China,Heilongjiang,480,356,13,0,14,0
2020/3/2,China,Hebei,318,296,6,0,2,0
2020/3/2,China,Jiangxi,935,850,1,0,19,0
2020/3/2,China,Jiangsu,631,543,0,0,7,0
2020/3/2,China,Hunan,1018,887,4,0,21,0
2020/3/2,China,Jilin,93,83,1,0,5,0
2020/3/2,China,Hongkong,56,1,1,0,0,0
2020/3/2,China,Hong Kong,98,36,2,2,0,0
2020/3/2,China,Henan,1272,1205,22,0,7,0
2020/3/2,China,Hubei,67103,33934,2803,196,2398,42
2020/3/3,China,Tianjin,136,124,3,0,13,0
2020/3/3,China,Qinghai,18,18,0,0,0,0
2020/3/3,China,Shaanxi,245,216,1,0,0,0
2020/3/3,China,Shandong,758,511,6,0,51,0
2020/3/3,China,Shanghai,338,294,3,1,2,0
2020/3/3,China,Shanxi,133,120,0,0,3,0
2020/3/3,China,Sichuan,538,394,3,0,8,0
2020/3/3,China,Taiwan,42,12,1,1,0,0
2020/3/3,China,Xinjiang,76,68,3,0,2,0
2020/3/3,China,Ningxia,74,69,0,0,0,0
2020/3/3,China,Yunnan,174,169,2,0,1,0
2020/3/3,China,Zhejiang,1213,1093,1,7,24,0
2020/3/3,France,France,130,12,2,0,0,0
2020/3/3,Germany,Germany,196,14,0,66,0,0
2020/3/3,Iran,Iran,2336,435,77,835,260,11
2020/3/3,Italy,Italy,2036,149,52,342,66,18
2020/3/3,Korea,Korea,5186,30,31,851,0,9
2020/3/3,Spain,Spain,150,2,0,66,0,0
2020/3/3,United States of America,United States of America,100,3,6,23,0,5
2020/3/3,China,Xizang,1,1,0,0,0,0
2020/3/3,China,Neimenggu,75,59,1,0,5,1
2020/3/3,else,else,1756,234,15,172,8,0
2020/3/3,China,Liaoning,125,106,1,3,3,0
2020/3/3,China,Anhui,990,936,6,0,19,0
2020/3/3,China,Beijing,414,288,8,0,6,0
2020/3/3,China,Chongqing,576,469,6,0,19,0
2020/3/3,China,Fujian,296,260,1,0,5,0
2020/3/3,China,Gansu,91,86,2,0,1,0
2020/3/3,China,Guangdong,1350,1101,7,0,42,0
2020/3/3,China,Guangxi,252,202,2,0,10,0
2020/3/3,China,Guizhou,146,114,2,0,0,0
2020/3/3,China,Hainan,168,152,5,0,3,0
2020/3/3,China,Macau,10,9,0,0,1,0
2020/3/3,China,Heilongjiang,480,366,13,0,10,0
2020/3/3,China,Hebei,318,300,6,0,4,0
2020/3/3,China,Jiangxi,935,870,1,0,20,0
2020/3/3,China,Jiangsu,631,562,0,0,19,0
2020/3/3,China,Hunan,1018,906,4,0,19,0
2020/3/3,China,Jilin,93,83,1,0,0,0
2020/3/3,China,Hongkong,56,1,1,0,0,0
2020/3/3,China,Hong Kong,100,37,2,2,1,0
2020/3/3,China,Henan,1272,1231,22,0,26,0
2020/3/3,China,Hubei,67217,36208,2835,114,2274,32
2020/3/4,China,Xinjiang,76,69,3,0,1,0
2020/3/4,China,Shaanxi,245,223,1,0,7,0
2020/3/4,China,Shandong,758,516,6,0,5,0
2020/3/4,China,Shanxi,133,124,0,0,4,0
2020/3/4,China,Sichuan,538,406,3,0,12,0
2020/3/4,China,Taiwan,42,12,1,0,0,0
2020/3/4,China,Tianjin,136,124,3,0,0,0
2020/3/4,China,Xizang,1,1,0,0,0,0
2020/3/4,Iran,Iran,2922,552,92,586,117,15
2020/3/4,China,Zhejiang,1213,1114,1,0,21,0
2020/3/4,France,France,212,12,4,82,0,2
2020/3/4,Germany,Germany,240,14,0,44,0,0
2020/3/4,China,Qinghai,18,18,0,0,0,0
2020/3/4,Italy,Italy,2502,160,79,466,11,27
2020/3/4,Korea,Korea,5621,41,33,435,11,2
2020/3/4,Spain,Spain,165,2,1,15,0,1
2020/3/4,United States of America,United States of America,122,3,9,22,0,3
2020/3/4,else,else,1876,246,16,120,12,1
2020/3/4,China,Yunnan,174,169,2,0,0,0
2020/3/4,China,Ningxia,75,69,0,1,0,0
2020/3/4,China,Shanghai,338,298,3,0,4,0
2020/3/4,China,Neimenggu,75,63,1,0,4,0
2020/3/4,China,Macau,10,9,0,0,0,0
2020/3/4,China,Anhui,990,956,6,0,20,0
2020/3/4,China,Beijing,417,294,8,3,6,0
2020/3/4,China,Chongqing,576,490,6,0,21,0
2020/3/4,China,Fujian,296,270,1,0,10,0
2020/3/4,China,Gansu,91,87,2,0,1,0
2020/3/4,China,Guangxi,252,210,2,0,8,0
2020/3/4,China,Guizhou,146,114,2,0,0,0
2020/3/4,China,Hainan,168,158,5,0,6,0
2020/3/4,China,Hebei,318,301,6,0,1,0
2020/3/4,China,Guangdong,1350,1133,7,0,32,0
2020/3/4,China,Henan,1272,1234,22,0,3,0
2020/3/4,China,Heilongjiang,480,373,13,0,7,0
2020/3/4,China,Jilin,93,86,1,0,3,0
2020/3/4,China,Jiangxi,935,884,1,0,14,0
2020/3/4,China,Jiangsu,631,577,0,0,15,0
2020/3/4,China,Liaoning,125,106,1,0,0,0
2020/3/4,China,Hubei,67332,38557,2871,115,2349,36
2020/3/4,China,Hongkong,56,1,1,0,0,0
2020/3/4,China,Hong Kong,102,37,2,2,0,0
2020/3/4,China,Hunan,1018,916,4,0,10,0
2020/3/5,China,Tianjin,136,128,3,0,4,0
2020/3/5,China,Qinghai,18,18,0,0,0,0
2020/3/5,China,Shaanxi,245,224,1,0,1,0
2020/3/5,China,Shandong,758,578,6,0,62,0
2020/3/5,China,Shanghai,339,303,3,1,5,0
2020/3/5,China,Shanxi,133,126,0,0,2,0
2020/3/5,China,Sichuan,539,425,3,1,19,0
2020/3/5,China,Taiwan,44,12,1,2,0,0
2020/3/5,China,Xinjiang,76,70,3,0,1,0
2020/3/5,China,Ningxia,75,69,0,0,0,0
2020/3/5,China,Yunnan,174,169,2,0,0,0
2020/3/5,China,Zhejiang,1215,1124,1,2,10,0
2020/3/5,France,France,285,12,4,73,0,0
2020/3/5,Germany,Germany,349,14,0,109,0,0
2020/3/5,Iran,Iran,2922,552,92,0,0,0
2020/3/5,Italy,Italy,3089,276,107,587,116,28
2020/3/5,Korea,Korea,6088,41,36,467,0,3
2020/3/5,Spain,Spain,229,2,1,64,0,0
2020/3/5,United States of America,United States of America,153,3,11,31,0,2
2020/3/5,China,Xizang,1,1,0,0,0,0
2020/3/5,else,else,2125,252,18,249,6,2
2020/3/5,China,Neimenggu,75,64,1,0,1,0
2020/3/5,China,Liaoning,125,106,1,0,0,0
2020/3/5,China,Anhui,990,970,6,0,14,0
2020/3/5,China,Beijing,418,297,8,1,3,0
2020/3/5,China,Chongqing,576,502,6,0,12,0
2020/3/5,China,Fujian,296,277,1,0,7,0
2020/3/5,China,Gansu,102,87,2,11,0,0
2020/3/5,China,Guangdong,1351,1188,7,1,55,0
2020/3/5,China,Guangxi,252,214,2,0,4,0
2020/3/5,China,Guizhou,146,114,2,0,0,0
2020/3/5,China,Hainan,168,158,6,0,0,1
2020/3/5,China,Macau,10,9,0,0,0,0
2020/3/5,China,Heilongjiang,481,379,13,1,6,0
2020/3/5,China,Henan,1272,1244,22,0,10,0
2020/3/5,China,Hong Kong,105,43,2,3,6,0
2020/3/5,China,Hongkong,56,1,1,0,0,0
2020/3/5,China,Hubei,67466,40592,2902,134,2035,31
2020/3/5,China,Hunan,1018,938,4,0,22,0
2020/3/5,China,Jiangsu,631,583,0,0,6,0
2020/3/5,China,Jiangxi,935,901,1,0,17,0
2020/3/5,China,Jilin,93,88,1,0,2,0
2020/3/5,China,Hebei,318,304,6,0,3,0
2020/3/6,China,Taiwan,45,12,1,1,0,0
2020/3/6,China,Sichuan,539,442,3,0,17,0
2020/3/6,China,Shanxi,133,126,0,0,0,0
2020/3/6,China,Qinghai,18,18,0,0,0,0
2020/3/6,China,Shandong,758,618,6,0,40,0
2020/3/6,China,Shaanxi,245,226,1,0,2,0
2020/3/6,China,Tianjin,136,128,3,0,0,0
2020/3/6,China,Shanghai,342,306,3,3,3,0
2020/3/6,China,Xinjiang,76,71,3,0,1,0
2020/3/6,Germany,Germany,565,14,0,216,0,0
2020/3/6,China,Yunnan,174,170,2,0,1,0
2020/3/6,China,Zhejiang,1215,1147,1,0,23,0
2020/3/6,France,France,577,12,9,292,0,5
2020/3/6,Iran,Iran,4747,913,124,1825,361,32
2020/3/6,Italy,Italy,3927,414,148,838,138,41
2020/3/6,Korea,Korea,6593,41,42,505,0,6
2020/3/6,Spain,Spain,345,2,1,116,0,0
2020/3/6,United States of America,United States of America,232,3,14,79,0,3
2020/3/6,China,Ningxia,75,71,0,0,2,0
2020/3/6,China,Xizang,1,1,0,0,0,0
2020/3/6,else,else,2674,263,20,549,11,2
2020/3/6,China,Neimenggu,75,65,1,0,1,0
2020/3/6,China,Liaoning,125,106,1,0,0,0
2020/3/6,China,Macau,10,10,0,0,1,0
2020/3/6,China,Anhui,990,979,6,0,9,0
2020/3/6,China,Beijing,422,299,8,4,2,0
2020/3/6,China,Chongqing,576,513,6,0,11,0
2020/3/6,China,Fujian,296,284,1,0,7,0
2020/3/6,China,Gansu,119,87,2,17,0,0
2020/3/6,China,Guangxi,252,217,2,0,3,0
2020/3/6,China,Guizhou,146,114,2,0,0,0
2020/3/6,China,Hainan,168,158,6,0,0,0
2020/3/6,China,Guangdong,1352,1216,7,1,28,0
2020/3/6,China,Heilongjiang,481,396,13,0,17,0
2020/3/6,China,Hebei,318,305,6,0,1,0
2020/3/6,China,Jiangxi,935,909,1,0,8,0
2020/3/6,China,Jiangsu,631,594,0,0,11,0
2020/3/6,China,Hunan,1018,955,4,0,17,0
2020/3/6,China,Jilin,93,90,1,0,2,0
2020/3/6,China,Hongkong,56,1,1,0,0,0
2020/3/6,China,Hong Kong,106,46,2,1,3,0
2020/3/6,China,Henan,1272,1243,22,0,-1,0
2020/3/6,China,Hubei,67592,42033,2931,126,1441,29
2020/3/7,China,Tianjin,136,128,3,0,0,0
2020/3/7,China,Qinghai,18,18,0,0,0,0
2020/3/7,China,Shaanxi,245,226,1,0,0,0
2020/3/7,China,Shandong,758,627,6,0,9,0
2020/3/7,China,Shanghai,342,313,3,0,7,0
2020/3/7,China,Shanxi,133,126,0,0,0,0
2020/3/7,China,Sichuan,539,454,3,0,12,0
2020/3/7,China,Taiwan,45,12,1,0,0,0
2020/3/7,China,Xinjiang,76,72,3,0,1,0
2020/3/7,China,Ningxia,75,71,0,0,0,0
2020/3/7,China,Yunnan,174,170,2,0,0,0
2020/3/7,China,Zhejiang,1215,1154,1,0,7,0
2020/3/7,France,France,613,12,9,36,0,0
2020/3/7,Germany,Germany,687,14,0,122,0,0
2020/3/7,Iran,Iran,5823,1669,145,1076,756,21
2020/3/7,Italy,Italy,4636,523,197,709,109,49
2020/3/7,Korea,Korea,7041,108,47,448,67,5
2020/3/7,Spain,Spain,387,2,1,42,0,0
2020/3/7,United States of America,United States of America,324,10,14,92,7,0
2020/3/7,else,else,3168,268,23,494,5,3
2020/3/7,China,Neimenggu,75,67,1,0,2,0
2020/3/7,China,Xizang,1,1,0,0,0,0
2020/3/7,China,Liaoning,125,107,1,0,1,0
2020/3/7,China,Anhui,990,979,6,0,0,0
2020/3/7,China,Beijing,426,303,8,4,4,0
2020/3/7,China,Chongqing,576,521,6,0,8,0
2020/3/7,China,Fujian,296,295,1,0,11,0
2020/3/7,China,Gansu,120,87,2,1,0,0
2020/3/7,China,Guangdong,1352,1237,7,0,21,0
2020/3/7,China,Guangxi,252,218,2,0,1,0
2020/3/7,China,Guizhou,146,115,2,0,1,0
2020/3/7,China,Hainan,168,158,6,0,0,0
2020/3/7,China,Macau,10,10,0,0,0,0
2020/3/7,China,Heilongjiang,481,403,13,0,7,0
2020/3/7,China,Henan,1272,1244,22,0,1,0
2020/3/7,China,Hong Kong,108,51,2,2,5,0
2020/3/7,China,Hongkong,56,1,1,0,0,0
2020/3/7,China,Hubei,67666,43500,2959,74,1467,28
2020/3/7,China,Hunan,1018,960,4,0,5,0
2020/3/7,China,Jiangsu,631,606,0,0,12,0
2020/3/7,China,Jiangxi,935,916,1,0,7,0
2020/3/7,China,Jilin,93,90,1,0,0,0
2020/3/7,China,Hebei,318,307,6,0,2,0
2020/3/8,China,Taiwan,45,13,1,0,1,0
2020/3/8,China,Sichuan,539,464,3,0,10,0
2020/3/8,China,Shanxi,133,126,0,0,0,0
2020/3/8,China,Qinghai,18,18,0,0,0,0
2020/3/8,China,Shandong,758,642,6,0,15,0
2020/3/8,China,Shaanxi,245,227,1,0,1,0
2020/3/8,China,Tianjin,136,128,3,0,0,0
2020/3/8,China,Shanghai,342,314,3,0,1,0
2020/3/8,China,Xinjiang,76,73,3,0,1,0
2020/3/8,Germany,Germany,847,14,0,160,0,0
2020/3/8,China,Yunnan,174,170,2,0,0,0
2020/3/8,China,Zhejiang,1215,1161,1,0,7,0
2020/3/8,France,France,949,12,16,336,0,7
2020/3/8,Iran,Iran,6566,2134,194,743,465,49
2020/3/8,Italy,Italy,5883,589,233,1247,66,36
2020/3/8,Korea,Korea,7314,108,50,273,0,3
2020/3/8,Spain,Spain,516,2,10,129,0,9
2020/3/8,United States of America,United States of America,445,10,19,121,0,5
2020/3/8,China,Ningxia,75,71,0,0,0,0
2020/3/8,China,Xizang,1,1,0,0,0,0
2020/3/8,China,Neimenggu,75,70,1,0,3,0
2020/3/8,else,else,3690,270,27,522,2,4
2020/3/8,China,Liaoning,125,109,1,0,2,0
2020/3/8,China,Anhui,990,984,6,0,5,0
2020/3/8,China,Beijing,428,308,8,2,5,0
2020/3/8,China,Chongqing,576,526,6,0,5,0
2020/3/8,China,Fujian,296,295,1,0,0,0
2020/3/8,China,Gansu,124,87,2,4,0,0
2020/3/8,China,Guangdong,1352,1256,7,0,19,0
2020/3/8,China,Guangxi,252,223,2,0,5,0
2020/3/8,China,Guizhou,146,117,2,0,2,0
2020/3/8,China,Hainan,168,159,6,0,1,0
2020/3/8,China,Macau,10,10,0,0,0,0
2020/3/8,China,Heilongjiang,481,412,13,0,9,0
2020/3/8,China,Henan,1272,1247,22,0,3,0
2020/3/8,China,Hong Kong,114,58,3,6,7,1
2020/3/8,China,Hongkong,56,1,1,0,0,0
2020/3/8,China,Hubei,67707,45235,2986,41,1735,27
2020/3/8,China,Hunan,1018,968,4,0,8,0
2020/3/8,China,Jiangsu,631,612,0,0,6,0
2020/3/8,China,Jiangxi,935,919,1,0,3,0
2020/3/8,China,Jilin,93,90,1,0,0,0
2020/3/8,China,Hebei,318,307,6,0,0,0
2020/3/9,China,Taiwan,45,15,1,0,2,0
2020/3/9,China,Sichuan,539,466,3,0,2,0
2020/3/9,China,Shanxi,133,127,0,0,1,0
2020/3/9,China,Qinghai,18,18,0,0,0,0
2020/3/9,China,Shandong,758,700,6,0,58,0
2020/3/9,China,Shaanxi,245,227,1,0,0,0
2020/3/9,China,Tianjin,136,130,3,0,2,0
2020/3/9,China,Shanghai,342,315,3,0,1,0
2020/3/9,China,Xinjiang,76,73,3,0,0,0
2020/3/9,Germany,Germany,1112,14,0,265,0,0
2020/3/9,China,Yunnan,174,170,2,0,0,0
2020/3/9,China,Zhejiang,1215,1176,1,0,15,0
2020/3/9,France,France,1126,12,19,177,0,3
2020/3/9,Iran,Iran,7161,2194,237,595,60,43
2020/3/9,Italy,Italy,7375,622,366,1492,33,133
2020/3/9,Korea,Korea,7478,166,53,164,58,3
2020/3/9,Spain,Spain,999,2,25,483,0,15
2020/3/9,United States of America,United States of America,572,10,21,127,0,2
2020/3/9,China,Ningxia,75,71,0,0,0,0
2020/3/9,China,Xizang,1,1,0,0,0,0
2020/3/9,else,else,4225,291,32,535,21,5
2020/3/9,China,Neimenggu,75,70,1,0,0,0
2020/3/9,China,Liaoning,125,109,1,0,0,0
2020/3/9,China,Macau,10,10,0,0,0,0
2020/3/9,China,Anhui,990,984,6,0,0,0
2020/3/9,China,Beijing,428,315,8,0,7,0
2020/3/9,China,Chongqing,576,535,6,0,9,0
2020/3/9,China,Fujian,296,295,1,0,0,0
2020/3/9,China,Gansu,124,88,2,0,1,0
2020/3/9,China,Guangxi,252,230,2,0,7,0
2020/3/9,China,Guizhou,146,123,2,0,6,0
2020/3/9,China,Hainan,168,159,6,0,0,0
2020/3/9,China,Guangdong,1352,1260,8,0,4,1
2020/3/9,China,Heilongjiang,481,430,13,0,18,0
2020/3/9,China,Hebei,318,307,6,0,0,0
2020/3/9,China,Jiangxi,935,923,1,0,4,0
2020/3/9,China,Jiangsu,631,621,0,0,9,0
2020/3/9,China,Hunan,1018,979,4,0,11,0
2020/3/9,China,Jilin,93,91,1,0,1,0
2020/3/9,China,Hongkong,56,1,1,0,0,0
2020/3/9,China,Hong Kong,115,59,3,1,1,0
2020/3/9,China,Henan,1272,1247,22,0,0,0
2020/3/9,China,Hubei,67743,46488,3008,36,1253,22
2020/3/10,China,Tianjin,136,131,3,0,1,0
2020/3/10,China,Qinghai,18,18,0,0,0,0
2020/3/10,China,Shaanxi,245,228,1,0,1,0
2020/3/10,China,Shandong,758,719,6,0,19,0
2020/3/10,China,Shanghai,344,319,3,2,4,0
2020/3/10,China,Shanxi,133,128,0,0,1,0
2020/3/10,China,Sichuan,539,478,3,0,12,0
2020/3/10,China,Taiwan,47,17,1,2,2,0
2020/3/10,China,Xinjiang,76,73,3,0,0,0
2020/3/10,China,Ningxia,75,71,0,0,0,0
2020/3/10,China,Yunnan,174,170,2,0,0,0
2020/3/10,China,Zhejiang,1215,1191,1,0,15,0
2020/3/10,France,France,1606,12,30,480,0,11
2020/3/10,Germany,Germany,1239,14,2,127,0,2
2020/3/10,Iran,Iran,8042,2731,291,881,537,54
2020/3/10,Italy,Italy,9172,724,463,1797,102,97
2020/3/10,Korea,Korea,7513,247,54,35,81,1
2020/3/10,Spain,Spain,1648,2,35,649,0,10
2020/3/10,United States of America,United States of America,704,10,26,132,0,5
2020/3/10,China,Xizang,1,1,0,0,0,0
2020/3/10,China,Neimenggu,75,70,1,0,0,0
2020/3/10,else,else,5398,789,43,1173,498,11
2020/3/10,China,Liaoning,125,111,1,0,2,0
2020/3/10,China,Anhui,990,984,6,0,0,0
2020/3/10,China,Beijing,429,320,8,1,5,0
2020/3/10,China,Chongqing,576,542,6,0,7,0
2020/3/10,China,Fujian,296,295,1,0,0,0
2020/3/10,China,Gansu,125,88,2,1,0,0
2020/3/10,China,Guangdong,1353,1274,8,1,14,0
2020/3/10,China,Guangxi,252,234,2,0,4,0
2020/3/10,China,Guizhou,146,129,2,0,6,0
2020/3/10,China,Hainan,168,159,6,0,0,0
2020/3/10,China,Macau,10,10,0,0,0,0
2020/3/10,China,Heilongjiang,481,434,13,0,4,0
2020/3/10,China,Hebei,318,307,6,0,0,0
2020/3/10,China,Jiangxi,935,927,1,0,4,0
2020/3/10,China,Jiangsu,631,627,0,0,6,0
2020/3/10,China,Hunan,1018,990,4,0,11,0
2020/3/10,China,Jilin,93,91,1,0,0,0
2020/3/10,China,Hongkong,56,1,1,0,0,0
2020/3/10,China,Hong Kong,118,60,3,3,1,0
2020/3/10,China,Henan,1272,1247,22,0,0,0
2020/3/10,China,Hubei,67760,47743,3024,17,1255,16
2020/3/11,China,Xinjiang,76,73,3,0,0,0
2020/3/11,China,Shaanxi,245,232,1,0,4,0
2020/3/11,China,Shandong,760,726,6,2,7,0
2020/3/11,China,Shanxi,133,131,0,0,3,0
2020/3/11,China,Sichuan,539,488,3,0,10,0
2020/3/11,China,Taiwan,48,17,1,1,0,0
2020/3/11,China,Tianjin,136,131,3,0,0,0
