Date,Province,Total Confirmed Cases,Total Recovered,Total Deaths,Confirmed Cases,Recovered,Deaths
2020/3/7,Shanxi,133,126,0,0,0,0
2020/3/7,Shaanxi,245,226,1,0,0,0
2020/3/7,Qinghai,18,18,0,0,0,0
2020/3/7,Neimenggu,75,67,1,0,2,0
2020/3/7,Macau,10,10,0,0,0,0
2020/3/7,Jilin,93,90,1,0,0,0
2020/3/7,Hongkong,56,1,1,0,0,0
2020/3/7,Hainan,168,158,6,0,0,0
2020/3/7,Anhui,990,979,6,0,0,0
2020/3/7,Guizhou,146,115,2,0,1,0
2020/3/7,Beijing,426,303,8,4,4,0
2020/3/7,Ningxia,75,71,0,0,0,0
2020/3/8,Neimenggu,75,70,1,0,3,0
2020/3/8,Liaoning,125,109,1,0,2,0
2020/3/8,Xinjiang,76,73,3,0,1,0
2020/3/8,Jiangxi,935,919,1,0,3,0
2020/3/8,Zhejiang,1215,1161,1,0,7,0
2020/3/8,Jiangsu,631,612,0,0,6,0
2020/3/8,Shandong,758,642,6,0,15,0
2020/3/8,Hong Kong,114,58,3,6,7,1
2020/3/8,Sichuan,539,464,3,0,10,0
2020/3/8,Gansu,124,87,2,4,0,0
2020/3/8,Heilongjiang,481,412,13,0,9,0
2020/3/8,Guangdong,1352,1256,7,0,19,0
2020/3/8,Hubei,67707,45235,2986,41,1735,27
2020/3/8,Shaanxi,245,227,1,0,1,0
2020/3/8,Henan,1272,1247,22,0,3,0
2020/3/8,Hunan,1018,968,4,0,8,0
2020/3/8,Anhui,990,984,6,0,5,0
2020/3/8,Shanghai,342,314,3,0,1,0
2020/3/8,Hainan,168,159,6,0,1,0
2020/3/8,Xizang,1,1,0,0,0,0
2020/3/8,Tianjin,136,128,3,0,0,0
2020/3/8,Shanxi,133,126,0,0,0,0
2020/3/8,Qinghai,18,18,0,0,0,0
2020/3/8,Ningxia,75,71,0,0,0,0
2020/3/8,Macau,10,10,0,0,0,0
2020/3/8,Jilin,93,90,1,0,0,0
2020/3/8,Yunnan,174,170,2,0,0,0
2020/3/8,Hebei,318,307,6,0,0,0
2020/3/8,Fujian,296,295,1,0,0,0
2020/3/8,Chongqing,576,526,6,0,5,0
2020/3/8,Guangxi,252,223,2,0,5,0
2020/3/8,Guizhou,146,117,2,0,2,0
2020/3/8,Beijing,428,308,8,2,5,0
2020/3/8,Taiwan,45,13,1,0,1,0
2020/3/8,Hongkong,56,1,1,0,0,0
2020/3/9,Beijing,428,315,8,0,7,0
2020/3/9,Jiangsu,631,621,0,0,9,0
2020/3/9,Sichuan,539,466,3,0,2,0
2020/3/9,Zhejiang,1215,1176,1,0,15,0
2020/3/9,Guangdong,1352,1260,8,0,4,1
2020/3/9,Hong Kong,115,59,3,1,1,0
2020/3/9,Tianjin,136,130,3,0,2,0
2020/3/9,Chongqing,576,535,6,0,9,0
2020/3/9,Shanxi,133,127,0,0,1,0
2020/3/9,Gansu,124,88,2,0,1,0
2020/3/9,Heilongjiang,481,430,13,0,18,0
2020/3/9,Hubei,67743,46488,3008,36,1253,22
2020/3/9,Jilin,93,91,1,0,1,0
2020/3/9,Hunan,1018,979,4,0,11,0
2020/3/9,Shandong,758,700,6,0,58,0
2020/3/9,Taiwan,45,15,1,0,2,0
2020/3/9,Shanghai,342,315,3,0,1,0
2020/3/9,Yunnan,174,170,2,0,0,0
2020/3/9,Xizang,1,1,0,0,0,0
2020/3/9,Xinjiang,76,73,3,0,0,0
2020/3/9,Shaanxi,245,227,1,0,0,0
2020/3/9,Qinghai,18,18,0,0,0,0
2020/3/9,Ningxia,75,71,0,0,0,0
2020/3/9,Neimenggu,75,70,1,0,0,0
2020/3/9,Macau,10,10,0,0,0,0
2020/3/9,Liaoning,125,109,1,0,0,0
2020/3/9,Guizhou,146,123,2,0,6,0
2020/3/9,Henan,1272,1247,22,0,0,0
2020/3/9,Hebei,318,307,6,0,0,0
2020/3/9,Hainan,168,159,6,0,0,0
2020/3/9,Fujian,296,295,1,0,0,0
2020/3/9,Anhui,990,984,6,0,0,0
2020/3/9,Jiangxi,935,923,1,0,4,0
2020/3/9,Guangxi,252,230,2,0,7,0
2020/3/9,Hongkong,56,1,1,0,0,0
2020/3/10,Liaoning,125,111,1,0,2,0
2020/3/10,Shanxi,133,128,0,0,1,0
2020/3/10,Shanghai,344,319,3,2,4,0
2020/3/10,Taiwan,47,17,1,2,2,0
2020/3/10,Shandong,758,719,6,0,19,0
2020/3/10,Jiangsu,631,627,0,0,6,0
2020/3/10,Shaanxi,245,228,1,0,1,0
2020/3/10,Sichuan,539,478,3,0,12,0
2020/3/10,Guangdong,1353,1274,8,1,14,0
2020/3/10,Tianjin,136,131,3,0,1,0
2020/3/10,Zhejiang,1215,1191,1,0,15,0
2020/3/10,Hong Kong,118,60,3,3,1,0
2020/3/10,Gansu,125,88,2,1,0,0
2020/3/10,Hubei,67760,47743,3024,17,1255,16
2020/3/10,Jiangxi,935,927,1,0,4,0
2020/3/10,Hunan,1018,990,4,0,11,0
2020/3/10,Beijing,429,320,8,1,5,0
2020/3/10,Fujian,296,295,1,0,0,0
2020/3/10,Guangxi,252,234,2,0,4,0
2020/3/10,Yunnan,174,170,2,0,0,0
2020/3/10,Xizang,1,1,0,0,0,0
2020/3/10,Xinjiang,76,73,3,0,0,0
2020/3/10,Qinghai,18,18,0,0,0,0
2020/3/10,Ningxia,75,71,0,0,0,0
2020/3/10,Guizhou,146,129,2,0,6,0
2020/3/10,Macau,10,10,0,0,0,0
2020/3/10,Jilin,93,91,1,0,0,0
2020/3/10,Neimenggu,75,70,1,0,0,0
2020/3/10,Henan,1272,1247,22,0,0,0
2020/3/10,Hebei,318,307,6,0,0,0
2020/3/10,Hainan,168,159,6,0,0,0
2020/3/10,Anhui,990,984,6,0,0,0
2020/3/10,Chongqing,576,542,6,0,7,0
2020/3/10,Heilongjiang,481,434,13,0,4,0
2020/3/10,Hongkong,56,1,1,0,0,0
2020/3/11,Shaanxi,245,232,1,0,4,0
2020/3/11,Taiwan,48,17,1,1,0,0
2020/3/11,Neimenggu,75,71,1,0,1,0
2020/3/11,Chongqing,576,549,6,0,7,0
2020/3/11,Henan,1273,1249,22,1,2,0
2020/3/11,Ningxia,75,72,0,0,1,0
2020/3/11,Zhejiang,1215,1195,1,0,4,0
2020/3/11,Shanghai,344,320,3,0,1,0
2020/3/11,Guangdong,1356,1282,8,3,8,0
2020/3/11,Hubei,67773,49134,3046,13,1391,22
2020/3/11,Guangxi,252,238,2,0,4,0
2020/3/11,Shandong,760,726,6,2,7,0
2020/3/11,Heilongjiang,482,436,13,1,2,0
2020/3/11,Gansu,127,88,2,2,0,0
2020/3/11,Sichuan,539,488,3,0,10,0
2020/3/11,Hong Kong,126,65,3,8,5,0
2020/3/11,Guizhou,146,133,2,0,4,0
2020/3/11,Yunnan,174,170,2,0,0,0
2020/3/11,Beijing,435,326,8,6,6,0
2020/3/11,Xizang,1,1,0,0,0,0
2020/3/11,Xinjiang,76,73,3,0,0,0
2020/3/11,Tianjin,136,131,3,0,0,0
2020/3/11,Qinghai,18,18,0,0,0,0
2020/3/11,Macau,10,10,0,0,0,0
2020/3/11,Liaoning,125,111,1,0,0,0
2020/3/11,Jilin,93,91,1,0,0,0
2020/3/11,Jiangxi,935,932,1,0,5,0
2020/3/11,Hongkong,56,1,1,0,0,0
2020/3/11,Hebei,318,307,6,0,0,0
2020/3/11,Hainan,168,159,6,0,0,0
2020/3/11,Fujian,296,295,1,0,0,0
2020/3/11,Anhui,990,984,6,0,0,0
2020/3/11,Shanxi,133,131,0,0,3,0
2020/3/11,Hunan,1018,995,4,0,5,0
2020/3/11,Jiangsu,631,627,0,0,0,0
2020/3/12,Jiangsu,631,629,0,0,2,0
2020/3/12,Henan,1273,1249,22,0,0,0
2020/3/12,Hebei,318,308,6,0,1,0
2020/3/12,Shanghai,344,321,3,0,1,0
2020/3/12,Shandong,760,734,6,0,8,0
2020/3/12,Taiwan,49,20,1,1,3,0
2020/3/12,Tianjin,136,132,3,0,1,0
2020/3/12,Hubei,67781,50318,3056,8,1184,10
2020/3/12,Liaoning,125,112,1,0,1,0
2020/3/12,Hunan,1018,999,4,0,4,0
2020/3/12,Sichuan,539,498,3,0,10,0
2020/3/12,Jilin,93,92,1,0,1,0
2020/3/12,Heilongjiang,482,441,13,0,5,0
2020/3/12,Guangdong,1356,1289,8,0,7,0
2020/3/12,Shanxi,133,132,0,0,1,0
2020/3/12,Hainan,168,160,6,0,1,0
2020/3/12,Jiangxi,935,934,1,0,2,0
2020/3/12,Yunnan,174,170,2,0,0,0
2020/3/12,Hong Kong,129,67,3,3,2,0
2020/3/12,Xizang,1,1,0,0,0,0
2020/3/12,Xinjiang,76,73,3,0,0,0
2020/3/12,Qinghai,18,18,0,0,0,0
2020/3/12,Ningxia,75,72,0,0,0,0
2020/3/12,Macau,10,10,0,0,0,0
2020/3/12,Hongkong,56,1,1,0,0,0
2020/3/12,Gansu,127,88,2,0,0,0
2020/3/12,Neimenggu,75,71,1,0,0,0
2020/3/12,Anhui,990,984,6,0,0,0
2020/3/12,Chongqing,576,554,6,0,5,0
2020/3/12,Guangxi,252,241,2,0,3,0
2020/3/12,Guizhou,146,137,2,0,4,0
2020/3/12,Beijing,435,334,8,0,8,0
2020/3/12,Zhejiang,1215,1197,1,0,2,0
2020/3/12,Shaanxi,245,232,2,0,0,1
2020/3/12,Fujian,296,295,1,0,0,0
2020/3/13,Beijing,436,342,8,1,8,0
2020/3/13,Hebei,318,310,6,0,2,0
2020/3/13,Guangxi,252,243,2,0,2,0
2020/3/13,Heilongjiang,482,446,13,0,5,0
2020/3/13,Jiangsu,631,630,0,0,1,0
2020/3/13,Guizhou,146,140,2,0,3,0
2020/3/13,Hubei,67786,51553,3062,5,1235,6
2020/3/13,Chongqing,576,564,6,0,10,0
2020/3/13,Hunan,1018,1005,4,0,6,0
2020/3/13,Shanxi,133,133,0,0,1,0
2020/3/13,Taiwan,50,20,1,1,0,0
2020/3/13,Shanghai,346,324,3,2,3,0
2020/3/13,Sichuan,539,503,3,0,5,0
2020/3/13,Guangdong,1356,1296,8,0,7,0
2020/3/13,Hong Kong,134,77,4,5,10,1
2020/3/13,Shandong,760,739,7,0,5,1
2020/3/13,Anhui,990,984,6,0,0,0
2020/3/13,Zhejiang,1215,1197,1,0,0,0
2020/3/13,Gansu,127,88,2,0,0,0
2020/3/13,Fujian,296,295,1,0,0,0
2020/3/13,Yunnan,174,170,2,0,0,0
2020/3/13,Xizang,1,1,0,0,0,0
2020/3/13,Xinjiang,76,73,3,0,0,0
2020/3/13,Tianjin,136,132,3,0,0,0
2020/3/13,Qinghai,18,18,0,0,0,0
2020/3/13,Ningxia,75,72,0,0,0,0
2020/3/13,Shaanxi,245,232,2,0,0,0
2020/3/13,Macau,10,10,0,0,0,0
2020/3/13,Liaoning,125,112,1,0,0,0
2020/3/13,Jilin,93,92,1,0,0,0
2020/3/13,Jiangxi,935,934,1,0,0,0
2020/3/13,Hongkong,56,1,1,0,0,0
2020/3/13,Henan,1273,1249,22,0,0,0
2020/3/13,Hainan,168,160,6,0,0,0
2020/3/13,Neimenggu,75,71,1,0,0,0
2020/3/14,Gansu,129,89,2,2,1,0
2020/3/14,Liaoning,125,113,1,0,1,0
2020/3/14,Guizhou,146,143,2,0,3,0
2020/3/14,Guangdong,1356,1299,8,0,3,0
2020/3/14,Zhejiang,1227,1211,1,12,14,0
2020/3/14,Beijing,437,349,8,1,7,0
2020/3/14,Shandong,760,741,7,0,2,0
2020/3/14,Hong Kong,140,78,4,6,1,0
2020/3/14,Shanghai,352,324,3,6,0,0
2020/3/14,Taiwan,53,20,1,3,0,0
2020/3/14,Hunan,1018,1014,4,0,9,0
2020/3/14,Henan,1273,1250,22,0,1,0
2020/3/14,Ningxia,75,73,0,0,1,0
2020/3/14,Hubei,67790,52960,3075,4,1407,13
2020/3/14,Heilongjiang,482,447,13,0,1,0
2020/3/14,Chongqing,576,566,6,0,2,0
2020/3/14,Sichuan,539,511,3,0,8,0
2020/3/14,Fujian,296,295,1,0,0,0
2020/3/14,Yunnan,174,170,2,0,0,0
2020/3/14,Xizang,1,1,0,0,0,0
2020/3/14,Xinjiang,76,73,3,0,0,0
2020/3/14,Tianjin,136,132,3,0,0,0
2020/3/14,Shanxi,133,133,0,0,0,0
2020/3/14,Shaanxi,245,232,2,0,0,0
2020/3/14,Qinghai,18,18,0,0,0,0
2020/3/14,Neimenggu,75,71,1,0,0,0
2020/3/14,Anhui,990,984,6,0,0,0
2020/3/14,Jilin,93,92,1,0,0,0
2020/3/14,Jiangxi,935,934,1,0,0,0
2020/3/14,Jiangsu,631,630,0,0,0,0
2020/3/14,Hongkong,56,1,1,0,0,0
2020/3/14,Hebei,318,310,6,0,0,0
2020/3/14,Hainan,168,160,6,0,0,0
2020/3/14,Guangxi,252,243,2,0,0,0
2020/3/14,Macau,10,10,0,0,0,0
2020/3/15,Yunnan,174,172,2,0,2,0
2020/3/15,Shanghai,353,324,3,1,0,0
2020/3/15,Heilongjiang,482,453,13,0,6,0
2020/3/15,Beijing,442,353,8,5,4,0
2020/3/15,Zhejiang,1231,1211,1,4,0,0
2020/3/15,Jiangsu,631,631,0,0,1,0
2020/3/15,Chongqing,576,570,6,0,4,0
2020/3/15,Hong Kong,145,81,4,5,3,0
2020/3/15,Taiwan,59,20,1,6,0,0
2020/3/15,Tianjin,136,133,3,0,1,0
2020/3/15,Sichuan,539,516,3,0,5,0
2020/3/15,Hubei,67794,54288,3085,4,1328,10
2020/3/15,Guangdong,1360,1304,8,4,5,0
2020/3/15,Gansu,133,91,2,4,2,0
2020/3/15,Anhui,990,984,6,0,0,0
2020/3/15,Liaoning,125,114,1,0,1,0
2020/3/15,Fujian,296,295,1,0,0,0
2020/3/15,Guangxi,252,243,2,0,0,0
2020/3/15,Guizhou,146,143,2,0,0,0
2020/3/15,Xinjiang,76,73,3,0,0,0
2020/3/15,Shanxi,133,133,0,0,0,0
2020/3/15,Shandong,760,741,7,0,0,0
2020/3/15,Shaanxi,245,232,2,0,0,0
2020/3/15,Qinghai,18,18,0,0,0,0
2020/3/15,Ningxia,75,73,0,0,0,0
2020/3/15,Neimenggu,75,71,1,0,0,0
2020/3/15,Xizang,1,1,0,0,0,0
2020/3/15,Jilin,93,92,1,0,0,0
2020/3/15,Jiangxi,935,934,1,0,0,0
2020/3/15,Hunan,1018,1014,4,0,0,0
2020/3/15,Hongkong,56,1,1,0,0,0
2020/3/15,Henan,1273,1250,22,0,0,0
2020/3/15,Hebei,318,310,6,0,0,0
2020/3/15,Hainan,168,160,6,0,0,0
2020/3/15,Macau,10,10,0,0,0,0
2020/3/16,Guizhou,146,144,2,0,1,0
2020/3/16,Shandong,760,746,7,0,5,0
2020/3/16,Shaanxi,245,233,2,0,1,0
2020/3/16,Beijing,452,360,8,10,7,0
2020/3/16,Ningxia,75,75,0,0,2,0
2020/3/16,Shanghai,355,325,3,2,1,0
2020/3/16,Neimenggu,75,73,1,0,2,0
2020/3/16,Zhejiang,1231,1216,1,0,5,0
2020/3/16,Guangxi,252,248,2,0,5,0
2020/3/16,Heilongjiang,482,455,13,0,2,0
2020/3/16,Taiwan,67,20,1,8,0,0
2020/3/16,Hong Kong,155,84,4,10,3,0
2020/3/16,Liaoning,125,115,1,0,1,0
2020/3/16,Hubei,67798,55142,3099,4,854,14
2020/3/16,Guangdong,1361,1306,8,1,2,0
2020/3/16,Hainan,168,161,6,0,1,0
2020/3/16,Macau,11,10,0,1,0,0
2020/3/16,Yunnan,175,172,2,1,0,0
2020/3/16,Anhui,990,984,6,0,0,0
2020/3/16,Xinjiang,76,73,3,0,0,0
2020/3/16,Tianjin,136,133,3,0,0,0
2020/3/16,Sichuan,539,516,3,0,0,0
2020/3/16,Shanxi,133,133,0,0,0,0
2020/3/16,Qinghai,18,18,0,0,0,0
2020/3/16,Jilin,93,92,1,0,0,0
2020/3/16,Jiangxi,935,934,1,0,0,0
2020/3/16,Xizang,1,1,0,0,0,0
2020/3/16,Hunan,1018,1014,4,0,0,0
2020/3/16,Hongkong,56,1,1,0,0,0
2020/3/16,Henan,1273,1250,22,0,0,0
2020/3/16,Hebei,318,310,6,0,0,0
2020/3/16,Gansu,133,91,2,0,0,0
2020/3/16,Fujian,296,295,1,0,0,0
2020/3/16,Chongqing,576,570,6,0,0,0
2020/3/16,Jiangsu,631,631,0,0,0,0
2020/3/17,Shandong,761,746,7,1,0,0
2020/3/17,Heilongjiang,482,456,13,0,1,0
2020/3/17,Guangdong,1364,1307,8,3,1,0
2020/3/17,Zhejiang,1232,1216,1,1,0,0
2020/3/17,Shanghai,358,325,3,3,0,0
2020/3/17,Macau,12,10,0,1,0,0
2020/3/17,Guizhou,147,144,2,1,0,0
2020/3/17,Shaanxi,246,236,3,1,3,1
2020/3/17,Taiwan,77,22,1,10,2,0
2020/3/17,Hong Kong,162,88,4,7,4,0
2020/3/17,Beijing,456,369,8,4,9,0
2020/3/17,Hubei,67799,56003,3111,1,861,12
2020/3/17,Liaoning,125,120,1,0,5,0
2020/3/17,Guangxi,253,248,2,1,0,0
2020/3/17,Sichuan,540,520,3,1,4,0
2020/3/17,Yunnan,176,172,2,1,0,0
2020/3/17,Anhui,990,984,6,0,0,0
2020/3/17,Ningxia,75,75,0,0,0,0
2020/3/17,Chongqing,576,570,6,0,0,0
2020/3/17,Xinjiang,76,73,3,0,0,0
2020/3/17,Tianjin,136,133,3,0,0,0
2020/3/17,Shanxi,133,133,0,0,0,0
2020/3/17,Qinghai,18,18,0,0,0,0
2020/3/17,Neimenggu,75,73,1,0,0,0
2020/3/17,Jilin,93,92,1,0,0,0
2020/3/17,Jiangxi,935,934,1,0,0,0
2020/3/17,Xizang,1,1,0,0,0,0
2020/3/17,Hunan,1018,1014,4,0,0,0
2020/3/17,Hongkong,56,1,1,0,0,0
2020/3/17,Henan,1273,1250,22,0,0,0
2020/3/17,Hebei,318,310,6,0,0,0
2020/3/17,Hainan,168,161,6,0,0,0
2020/3/17,Gansu,133,91,2,0,0,0
2020/3/17,Fujian,296,295,1,0,0,0
2020/3/17,Jiangsu,631,631,0,0,0,0
2020/3/18,Sichuan,540,525,3,0,5,0
2020/3/18,Chongqing,576,570,6,0,0,0
2020/3/18,Anhui,990,984,6,0,0,0
2020/3/18,Guangxi,253,250,2,0,2,0
2020/3/18,Guizhou,146,144,2,-1,0,0
2020/3/18,Liaoning,125,122,1,0,2,0
2020/3/18,Fujian,296,295,1,0,0,0
2020/3/18,Hubei,67800,56927,3122,1,924,11
2020/3/18,Beijing,469,378,8,13,9,0
2020/3/18,Heilongjiang,482,463,13,0,7,0
2020/3/18,Shanghai,361,326,3,3,1,0
2020/3/18,Taiwan,100,22,1,23,0,0
2020/3/18,Guangdong,1370,1313,8,6,6,0
2020/3/18,Hong Kong,181,92,4,19,4,0
2020/3/18,Macau,15,10,0,3,0,0
2020/3/18,Shaanxi,246,237,3,0,1,0
2020/3/18,Gansu,133,91,2,0,0,0
2020/3/18,Neimenggu,75,73,1,0,0,0
2020/3/18,Hebei,318,310,6,0,0,0
2020/3/18,Zhejiang,1232,1216,1,0,0,0
2020/3/18,Yunnan,176,172,2,0,0,0
2020/3/18,Xizang,1,1,0,0,0,0
2020/3/18,Xinjiang,76,73,3,0,0,0
2020/3/18,Tianjin,136,133,3,0,0,0
2020/3/18,Shanxi,133,133,0,0,0,0
2020/3/18,Shandong,761,746,7,0,0,0
2020/3/18,Hainan,168,161,6,0,0,0
2020/3/18,Ningxia,75,75,0,0,0,0
2020/3/18,Jilin,93,92,1,0,0,0
2020/3/18,Jiangxi,935,934,1,0,0,0
2020/3/18,Jiangsu,631,631,0,0,0,0
2020/3/18,Hunan,1018,1014,4,0,0,0
2020/3/18,Hongkong,56,1,1,0,0,0
2020/3/18,Henan,1273,1250,22,0,0,0
2020/3/18,Qinghai,18,18,0,0,0,0
2020/3/19,Anhui,990,984,6,0,0,0
2020/3/19,Macau,17,10,0,2,0,0
2020/3/19,Shanghai,363,326,3,2,0,0
2020/3/19,Neimenggu,75,74,1,0,1,0
2020/3/19,Shandong,761,747,7,0,1,0
2020/3/19,Guangdong,1378,1318,8,8,5,0
2020/3/19,Heilongjiang,483,460,13,1,-3,0
2020/3/19,Hong Kong,208,95,4,27,3,0
2020/3/19,Taiwan,108,26,1,8,4,0
2020/3/19,Zhejiang,1234,1217,1,2,1,0
2020/3/19,Hubei,67800,57682,3130,0,755,8
2020/3/19,Sichuan,540,536,3,0,11,0
2020/3/19,Gansu,134,91,2,1,0,0
2020/3/19,Chongqing,576,570,6,0,0,0
2020/3/19,Beijing,480,380,8,11,2,0
2020/3/19,Fujian,296,295,1,0,0,0
2020/3/19,Guangxi,253,250,2,0,0,0
2020/3/19,Shaanxi,246,237,3,0,0,0
2020/3/19,Guizhou,146,144,2,0,0,0
2020/3/19,Xizang,1,1,0,0,0,0
2020/3/19,Xinjiang,76,73,3,0,0,0
2020/3/19,Tianjin,136,133,3,0,0,0
2020/3/19,Shanxi,133,133,0,0,0,0
2020/3/19,Qinghai,18,18,0,0,0,0
2020/3/19,Ningxia,75,75,0,0,0,0
2020/3/19,Liaoning,125,122,1,0,0,0
2020/3/19,Yunnan,176,172,2,0,0,0
2020/3/19,Jiangxi,935,934,1,0,0,0
2020/3/19,Jiangsu,631,631,0,0,0,0
2020/3/19,Hunan,1018,1014,4,0,0,0
2020/3/19,Hongkong,56,1,1,0,0,0
2020/3/19,Henan,1273,1250,22,0,0,0
2020/3/19,Hebei,318,310,6,0,0,0
2020/3/19,Hainan,168,161,6,0,0,0
2020/3/19,Jilin,93,92,1,0,0,0
2020/3/20,Shandong,762,748,7,1,1,0
2020/3/20,Liaoning,126,122,2,1,0,1
2020/3/20,Guangxi,254,250,2,1,0,0
2020/3/20,Sichuan,541,536,3,1,0,0
2020/3/20,Fujian,299,295,1,3,0,0
2020/3/20,Shaanxi,247,237,3,1,0,0
2020/3/20,Tianjin,137,133,3,1,0,0
2020/3/20,Taiwan,135,26,2,27,0,1
2020/3/20,Zhejiang,1234,1219,1,0,2,0
2020/3/20,Gansu,134,98,2,0,7,0
2020/3/20,Shanghai,371,326,3,8,0,0
2020/3/20,Beijing,491,390,8,11,10,0
2020/3/20,Hubei,67800,58382,3133,0,700,3
2020/3/20,Guangdong,1395,1323,8,17,5,0
2020/3/20,Hong Kong,256,98,4,48,3,0
2020/3/20,Heilongjiang,484,463,13,1,3,0
2020/3/20,Anhui,990,984,6,0,0,0
2020/3/20,Jiangxi,935,934,1,0,0,0
2020/3/20,Guizhou,146,144,2,0,0,0
2020/3/20,Yunnan,176,172,2,0,0,0
2020/3/20,Xizang,1,1,0,0,0,0
2020/3/20,Xinjiang,76,73,3,0,0,0
2020/3/20,Shanxi,133,133,0,0,0,0
2020/3/20,Chongqing,576,570,6,0,0,0
2020/3/20,Ningxia,75,75,0,0,0,0
2020/3/20,Neimenggu,75,74,1,0,0,0
2020/3/20,Qinghai,18,18,0,0,0,0
2020/3/20,Jilin,93,92,1,0,0,0
2020/3/20,Jiangsu,631,631,0,0,0,0
2020/3/20,Hunan,1018,1014,4,0,0,0
2020/3/20,Hongkong,56,1,1,0,0,0
2020/3/20,Henan,1273,1250,22,0,0,0
2020/3/20,Hebei,318,310,6,0,0,0
2020/3/20,Hainan,168,161,6,0,0,0
2020/3/20,Macau,17,10,0,0,0,0
2020/3/21,Hainan,168,161,6,0,0,0
2020/3/21,Guizhou,146,144,2,0,0,0
2020/3/21,Guangxi,254,250,2,0,0,0
2020/3/21,Chongqing,576,570,6,0,0,0
2020/3/21,Anhui,990,984,6,0,0,0
2020/3/21,Sichuan,542,536,3,1,0,0
2020/3/21,Hubei,67800,58942,3139,0,560,6
2020/3/21,Fujian,303,295,1,4,0,0
2020/3/21,Shandong,764,749,7,2,1,0
2020/3/21,Shanghai,380,326,3,9,0,0
2020/3/21,Guangdong,1399,1325,8,4,2,0
2020/3/21,Beijing,499,392,8,8,2,0
2020/3/21,Taiwan,135,28,2,0,2,0
2020/3/21,Hebei,318,310,6,0,0,0
2020/3/21,Shaanxi,248,239,3,1,2,0
2020/3/21,Heilongjiang,484,463,13,0,0,0
2020/3/21,Macau,17,10,0,0,0,0
2020/3/21,Hong Kong,256,98,4,0,0,0
2020/3/21,Zhejiang,1234,1219,1,0,0,0
2020/3/21,Yunnan,176,172,2,0,0,0
2020/3/21,Xizang,1,1,0,0,0,0
2020/3/21,Xinjiang,76,73,3,0,0,0
2020/3/21,Tianjin,137,133,3,0,0,0
2020/3/21,Shanxi,133,133,0,0,0,0
2020/3/21,Qinghai,18,18,0,0,0,0
2020/3/21,Ningxia,75,75,0,0,0,0
2020/3/21,Neimenggu,75,74,1,0,0,0
2020/3/21,Liaoning,126,122,2,0,0,0
2020/3/21,Jilin,93,92,1,0,0,0
2020/3/21,Jiangxi,935,934,1,0,0,0
2020/3/21,Jiangsu,631,631,0,0,0,0
2020/3/21,Hunan,1018,1014,4,0,0,0
2020/3/21,Hongkong,56,1,1,0,0,0
2020/3/21,Henan,1273,1250,22,0,0,0
2020/3/21,Gansu,134,113,2,0,15,0